stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_code
100901,Cedar Hill X Rd at Iona Dr,48.46037,-123.32791,0,100901
100902,Burnside Rd W at Marigold Rd,48.46334,-123.40452,0,100902
100903,Burnside Rd W at Marigold Rd,48.46342,-123.4044,0,100903
100904,UVic Exch Bay R,48.4662,-123.30795,0,100904
100905,Superior St at Oswego St,48.41977,-123.3766,0,100905
100906,Carey Rd at McKenzie Ave,48.46683,-123.39272,0,100906
100907,Carey Rd at McKenzie Elementary,48.46724,-123.39295,0,100907
100908,Sunheights Dr at Sun Estates,48.41529,-123.51384,0,100908
100909,Cedar Hill X Rd at Reynolds Rd,48.46809,-123.35241,0,100909
100910,Island Hwy at Glentana Rd,48.45254,-123.42854,0,100910
100911,Cedar Hill X Rd at Iona Dr,48.46054,-123.32697,0,100911
100912,Cotswold Rd at Uplands Rd,48.44644,-123.30723,0,100912
100913,Henderson Rd at Kendal Ave,48.45354,-123.31487,0,100913
100914,Nottingham Rd at Lansdowne Rd,48.44465,-123.3052,0,100914
100915,Douglas St at Blackberry Rd,48.46941,-123.37929,0,100915
100916,Blenkinsop Rd at Cedar Hill X Rd,48.46794,-123.34988,0,100916
100917,Fifth St at Malaview Ave,48.65634,-123.40041,0,100917
100918,McKenzie Ave at Quadra St,48.46993,-123.36602,0,100918
100919,McKenzie Ave at Quadra St,48.47005,-123.36391,0,100919
100920,Burnside Rd W at Grange Rd,48.46307,-123.40976,0,100920
100921,Borden St at McKenzie Ave,48.46885,-123.36088,0,100921
100922,Cedar Hill Rd at Mortimer St,48.4652,-123.3361,0,100922
100923,Quadra St at McKenzie Ave North Side,48.47045,-123.36505,0,100923
100924,Interurban Rd at Marigold Rd,48.4664,-123.40127,0,100924
100925,Quadra St at McKenzie Ave,48.47048,-123.36547,0,100925
100926,McKenzie Ave at Borden St,48.47041,-123.36072,0,100926
100927,McKenzie Ave at Borden St,48.4704,-123.36216,0,100927
100928,Burnside Rd W at Grange Rd,48.46314,-123.41061,0,100928
100929,Cedar Hill X Rd at Astra Pl,48.47024,-123.35665,0,100929
100930,Esquimalt Rd at Harbour Rd,48.42813,-123.37534,0,100930
100931,Shelbourne St at Mortimer St,48.46466,-123.33296,0,100931
100932,Henderson Rd at Avondale Rd,48.45529,-123.31441,0,100932
100933,Shelbourne St at Mortimer St,48.46487,-123.33269,0,100933
100936,Cotswold Rd at Weald Rd,48.4469,-123.30439,0,100936
100937,Henderson Rd at Avondale Rd,48.45546,-123.31426,0,100937
100938,Interurban Rd at Marigold Rd,48.46708,-123.40165,0,100938
100939,Island Hwy at Glentana Rd,48.45271,-123.42892,0,100939
100940,Glanford Ave at Kenneth St,48.47006,-123.38877,0,100940
100941,Esquimalt Rd at Harbour Rd,48.4283,-123.37553,0,100941
100942,Cedar Hill X Rd at Gordon Head Rd,48.46064,-123.32208,0,100942
100943,Douglas St at Sanctuary Crt,48.47108,-123.381,0,100943
100944,Cedar Hill X Rd at Gordon Head Rd,48.46049,-123.3217,0,100944
100945,Glanford Ave at Kenneth St,48.47023,-123.38902,0,100945
100946,Superior St at Montreal St,48.42124,-123.37967,0,100946
100947,Lansdowne Rd at Ripon Rd,48.44442,-123.30117,0,100947
100948,Cedar Hill Rd at Garnet Rd,48.46666,-123.33593,0,100948
100949,Burnside Rd W at Heritage Lane,48.46359,-123.41251,0,100949
100950,Henderson Rd at Frederick Norris Rd,48.45779,-123.31587,0,100950
100951,Henderson Rd at Frederick Norris Rd,48.45791,-123.31569,0,100951
100952,Jimmy Rd at Stautw Rd,48.5887,-123.37857,0,100952
100953,McKenzie Ave at Century Rd,48.47144,-123.35434,0,100953
100954,Douglas St at Superior St,48.4178,-123.3658,0,100954
100955,McKenzie Ave at Century Rd,48.47153,-123.35484,0,100955
100956,Cedar Hill X Rd at Henderson Rd,48.45945,-123.31795,0,100956
100957,McKenzie Ave at Oakwinds St,48.46858,-123.33937,0,100957
100958,Carey Rd at Norwood Dr,48.46975,-123.3957,0,100958
100959,McKenzie Ave at Oakwinds St,48.4688,-123.34023,0,100959
100960,Cedar Hill X Rd at University Dr,48.4595,-123.31763,0,100960
100961,Blenkinsop Rd at Lonsdale Pl,48.4714,-123.35093,0,100961
100962,Helmcken Rd at Camden Ave,48.46794,-123.42515,0,100962
100963,Carey Rd at Norwood Dr,48.46967,-123.39588,0,100963
100964,1400 Blk McKenzie Ave,48.46977,-123.34245,0,100964
100965,Garnet Rd at Cedar Hill Rd,48.46782,-123.33497,0,100965
100966,McKenzie Ave at Blenkinsop Rd,48.47197,-123.35182,0,100966
100967,McKenzie Ave at Blenkinsop Rd,48.47187,-123.35065,0,100967
100968,Midland Rd at Ripon Rd,48.44769,-123.30139,0,100968
100969,1400 Blk McKenzie Ave,48.47049,-123.34301,0,100969
100970,Shelbourne St at Garnet Rd,48.4672,-123.33265,0,100970
100971,McKenzie Ave at Cedar Hill Rd,48.46855,-123.33484,0,100971
100972,McKenzie Ave at Shelbourne St,48.46874,-123.33349,0,100972
100973,McKenzie Ave at Braefoot Elementary,48.47087,-123.34392,0,100973
100974,Quadra St at Saanich Rd,48.47345,-123.3706,0,100974
100975,McKenzie Ave at Braefoot Rd,48.47174,-123.34643,0,100975
100976,Glanford Ave at Agnes St,48.47198,-123.38934,0,100976
100977,Quadra St at Saanich Rd,48.47336,-123.37008,0,100977
100978,Burnside Rd W at Belgrave Rd,48.46518,-123.41534,0,100978
100979,McKenzie Ave at Braefoot Rd,48.47216,-123.34757,0,100979
100980,Shelbourne St at McKenzie Ave,48.46803,-123.33286,0,100980
100981,Glanford Ave at Agnes St,48.47265,-123.3897,0,100981
100982,McKenzie Ave at Braefoot Elementary,48.4716,-123.34466,0,100982
100983,Foul Bay Rd at Beaven St,48.41425,-123.32795,0,100983
100984,Interurban Rd at Edge Pl,48.46945,-123.40377,0,100984
100985,McKenzie Ave at Cedar Hill Rd,48.46876,-123.33589,0,100985
100986,Lansdowne Rd at Norfolk Rd,48.44451,-123.29698,0,100986
100987,Interurban Rd at Hyacinth Ave,48.4692,-123.40334,0,100987
100988,McKenzie Ave at Shelbourne St,48.46852,-123.33207,0,100988
100989,Burnside Rd W at Wilkinson Rd,48.46548,-123.41634,0,100989
100990,Wilkinson Rd at Burnside Rd W,48.46561,-123.4159,0,100990
100991,Ring Rd at Fine Arts Building,48.46192,-123.31606,0,100991
100992,Wilkinson Rd at Burnside Rd W,48.46636,-123.41512,0,100992
100993,Burnside Rd W at Wilkinson Rd,48.46549,-123.41718,0,100993
100994,Shelbourne St at McKenzie Ave,48.46932,-123.33263,0,100994
100995,Shelbourne St at University Heights,48.47056,-123.33282,0,100995
100996,Douglas St at Rogers Ave,48.47498,-123.3835,0,100996
100997,Midland Rd at Beach Dr,48.45196,-123.30133,0,100997
100998,McKenzie Ave at Cedarwood St,48.46871,-123.33072,0,100998
100999,McKenzie Ave at Cedarwood St,48.46854,-123.32803,0,100999
101000,Quadra St at Ambassador Ave,48.47582,-123.373,0,101000
101001,Island Hwy at Stormont Rd,48.45335,-123.436,0,101001
101002,Island Hwy at Plowright Rd,48.45361,-123.43729,0,101002
101003,Cedar Hill Rd at Hopesmore Dr,48.47138,-123.33501,0,101003
101004,Quadra St at Ambassador Ave,48.4765,-123.37361,0,101004
101005,Beach Dr at Midland Rd,48.45175,-123.29963,0,101005
101006,Cedar Hill Rd at Hopesmore Dr,48.47126,-123.33477,0,101006
101007,Stautw Rd at Church Rd,48.58908,-123.38505,0,101007
101008,Interurban Rd at Grange Rd,48.47164,-123.40546,0,101008
101009,Carey Rd at Baker St,48.47402,-123.3971,0,101009
101010,Glanford Ave at Baker St,48.4752,-123.3904,0,101010
101011,Ring Rd at University Club,48.46369,-123.31635,0,101011
101012,Carey Rd at Baker St,48.47396,-123.39731,0,101012
101013,Beach Dr at Lansdowne Rd,48.44648,-123.29437,0,101013
101014,Glanford Ave at Baker St,48.47535,-123.39028,0,101014
101015,Wilkinson Rd at Tulip Ave,48.46883,-123.41399,0,101015
101016,Burnside Rd W at High St,48.46597,-123.42067,0,101016
101017,Wilkinson Rd at South Valley Dr,48.46778,-123.41413,0,101017
101018,Beach Dr at Ripon Rd,48.45081,-123.29788,0,101018
101019,McKenzie Ave at Larchwood Dr,48.46868,-123.32509,0,101019
101020,McKenzie Ave at Fleet St,48.46854,-123.32363,0,101020
101021,Beach Dr at Cadboro Bay Rd,48.45447,-123.30087,0,101021
101022,Interurban Rd at Grange Rd,48.47248,-123.40592,0,101022
101023,Beach Dr at Humber Rd,48.44888,-123.29475,0,101023
101024,Beach Dr at Cadboro Bay Rd,48.45462,-123.30066,0,101024
101025,Helmcken Rd at Werra Rd,48.45994,-123.43307,0,101025
101026,Helmcken Rd at Midwood Rd,48.45851,-123.43506,0,101026
101027,Quadra St at Rogers Ave,48.47778,-123.37542,0,101027
101028,Shelbourne St at Blair Ave,48.47232,-123.33278,0,101028
101029,Mt Newton X Rd at Sa-Su Rd,48.5911,-123.38472,0,101029
101030,3900 Blk Wilkinson Rd,48.47073,-123.41224,0,101030
101031,Helmcken Rd at Parkcrest Dr,48.45987,-123.4334,0,101031
101032,Helmcken Rd at Gull Rd,48.45848,-123.43547,0,101032
101033,Burnside Rd W at Eaton Ave,48.4668,-123.42273,0,101033
101034,Quadra St at Rogers Ave,48.47843,-123.37598,0,101034
101036,Ring Rd at Bob Wright Centre,48.46177,-123.30836,0,101036
101037,McKenzie Ave at Gordon Head Rd,48.46847,-123.32104,0,101037
101038,Burnside Rd W at Eaton Ave,48.46712,-123.42296,0,101038
101039,Shelbourne St at Blair Ave,48.4732,-123.33249,0,101039
101040,Glanford Ave at Judah St,48.47732,-123.39081,0,101040
101041,Blair Ave at Birchwood St,48.47285,-123.33088,0,101041
101042,Glanford Ave at Judah St,48.47737,-123.39104,0,101042
101043,McKenzie Ave at Gordon Head Rd,48.4687,-123.32118,0,101043
101044,Douglas St at Lily Ave,48.47819,-123.38448,0,101044
101045,Blair Ave at Magdelin St,48.47295,-123.3304,0,101045
101046,Helmcken Rd at Hwy 1 South Side,48.46333,-123.43117,0,101046
101047,Lily Ave at Lark Rd,48.47869,-123.38202,0,101047
101048,McCallum Rd at Costco,48.45915,-123.50282,0,101048
101049,Cedar Hill Rd at Feltham Rd,48.47485,-123.33531,0,101049
101050,Island Hwy at Helmcken Rd,48.4556,-123.4405,0,101050
101051,Island Hwy at Helmcken Rd,48.45642,-123.44049,0,101051
101052,Helmcken Rd at Hwy 1 South Side,48.4633,-123.43156,0,101052
101053,Cadboro Bay Rd at Vista Bay Rd,48.45738,-123.30021,0,101053
101054,Carey Rd at Judah St,48.47661,-123.39872,0,101054
101055,Hwy 1 at Helmcken Rd,48.46341,-123.43165,0,101055
101056,Interurban Rd at Meadowview Pl,48.47431,-123.40753,0,101056
101057,Island Hwy at Helmcken Rd,48.45638,-123.44154,0,101057
101058,Cadboro Bay Rd at Vista Bay Rd,48.45741,-123.30041,0,101058
101059,Carey Rd at Roy Rd,48.47696,-123.39909,0,101059
101060,Cedar Hill Rd at Feltham Rd,48.47537,-123.3355,0,101060
101061,Interurban Rd at Meadowview Pl,48.47462,-123.40759,0,101061
101062,Stautw Rd at Pullock Rd,48.59027,-123.38739,0,101062
101063,Hwy 1 at Helmcken Rd,48.46451,-123.431,0,101063
101064,Helmcken Rd at Hwy 1 North Side,48.46458,-123.43045,0,101064
101065,Blair Ave at Carnegie Cres,48.47282,-123.32633,0,101065
101066,Blair Ave at Carnegie Cres,48.47295,-123.32708,0,101066
101067,Helmcken Rd at Burnside Rd W,48.46917,-123.42331,0,101067
101068,Helmcken Rd at Burnside Rd W,48.46825,-123.42471,0,101068
101069,Helmcken Rd at Hwy 1 North Side,48.46456,-123.43086,0,101069
101070,Cedar Hill Rd at Mt Douglas X Rd,48.4766,-123.33729,0,101070
101071,Wilkinson Rd at South Valley Dr,48.47416,-123.41265,0,101071
101072,Cedar Hill Rd at Mt Douglas X Rd,48.47671,-123.33718,0,101072
101073,Wilkinson Rd at Helen Rd,48.47381,-123.41284,0,101073
101074,Shelbourne St at Feltham Rd,48.47566,-123.33282,0,101074
101076,UVic Exch Bay A,48.46598,-123.30953,0,101076
101077,Shelbourne St at Feltham Rd,48.47547,-123.33256,0,101077
101078,Laval Ave at Larchwood Dr,48.47319,-123.32476,0,101078
101079,Cadboro Bay Rd at Bermuda Pl,48.45926,-123.29968,0,101079
101080,Watkiss Way at Helmcken Rd,48.46746,-123.4298,0,101080
101081,Watkiss Way at Helmcken Rd,48.46733,-123.42945,0,101081
101083,Laval Ave at Larchwood Dr,48.47331,-123.32493,0,101083
101085,Helmcken Rd at Knockan Dr,48.47262,-123.41848,0,101085
101086,Quadra St at Beckwith Ave,48.48118,-123.37823,0,101086
101087,Glanford Ave at Leaside Ave,48.48023,-123.39122,0,101087
101088,Helmcken Rd at Knockan Dr,48.47208,-123.41897,0,101088
101089,Quadra St at Beckwith Ave,48.48138,-123.37813,0,101089
101090,Island Hwy at Jedburgh Rd,48.45777,-123.44363,0,101090
101091,Island Hwy at Jedburgh Rd,48.45775,-123.44343,0,101091
101092,Carey Rd at Oakridge Cres,48.47873,-123.39953,0,101092
101093,Carey Rd at Oakridge Cres,48.4789,-123.39938,0,101093
101094,Holland Ave at Helmcken Rd,48.47115,-123.42274,0,101094
101095,Helmcken Rd at Lidgate Crt,48.47428,-123.41555,0,101095
101096,Holland Ave at Helmcken Rd,48.47118,-123.42255,0,101096
101097,Wilkinson Rd at Santa Rosa Ave,48.47552,-123.41237,0,101097
101098,Glanford Ave at Leaside Ave,48.47999,-123.39113,0,101098
101099,Laval Ave at Loyola St,48.47314,-123.32092,0,101099
101100,Cadboro Bay Rd at Killarney Rd,48.46013,-123.29856,0,101100
101102,Shelbourne St at Torquay Dr,48.47768,-123.33395,0,101102
101103,Shelbourne St at Torquay Dr,48.47754,-123.3336,0,101103
101104,Wilkinson Rd at Glen Tara Lane,48.47586,-123.41185,0,101104
101105,Feltham Rd at Shelbourne St,48.47609,-123.32784,0,101105
101106,Laval Ave at Loyola St,48.47326,-123.32111,0,101106
101107,McKenzie Ave at Vikes Way,48.46896,-123.31225,0,101107
101108,Feltham Rd at Larchwood Dr,48.47596,-123.32802,0,101108
101110,Laval Ave at Mount Douglas Secondary,48.47219,-123.31767,0,101110
101113,Laval Ave at Mount Douglas Secondary,48.47231,-123.31707,0,101113
101116,College Rd at Thetis Cres,48.43671,-123.46123,0,101116
101117,Cadboro Bay Rd at Sinclair Rd,48.46087,-123.29791,0,101117
101118,3900 Blk Holland Ave,48.47293,-123.42239,0,101118
101119,Victoria General Hospital,48.46623,-123.43502,0,101119
101120,Glanford Ave at Vanalman Ave,48.48233,-123.38987,0,101120
101122,Cedar Hill Rd at Cedarglen Rd,48.48011,-123.33992,0,101122
101123,Feltham Rd at Cabot Pl,48.47598,-123.32525,0,101123
101124,3900 Blk Holland Ave,48.47291,-123.42219,0,101124
101125,Belmont Rd at College Rd,48.43726,-123.46187,0,101125
101126,Cadboro Bay Rd at Sinclair Rd,48.46137,-123.29689,0,101126
101127,Langford Pky at Attree Ave,48.44318,-123.50795,0,101127
101128,Glanford Ave at Vanalman Ave,48.48252,-123.38999,0,101128
101129,Gordon Head Rd at Laval Ave,48.47254,-123.31525,0,101129
101130,Shelbourne St at Cedarglen Rd,48.47958,-123.33544,0,101130
101131,Cedar Hill Rd at Cedarglen Rd,48.48082,-123.33953,0,101131
101132,Island Hwy at Prince Robert Dr,48.45923,-123.44537,0,101132
101133,Interurban Rd at Wilkinson Rd,48.47769,-123.41025,0,101133
101134,Ridgebank Cres at Oakridge Cres,48.48108,-123.39899,0,101134
101135,Island Hwy at Burnett Rd,48.45926,-123.44513,0,101135
101136,Interurban Rd at Wilkinson Rd,48.47725,-123.40971,0,101136
101137,Feltham Rd at Tyndall Ave,48.4761,-123.32366,0,101137
101138,Ridgebank Cres at Springridge Cres,48.48138,-123.39899,0,101138
101139,Shelbourne St at Cedarglen Rd,48.4801,-123.33561,0,101139
101140,Quadra St at Caen Rd,48.48405,-123.38029,0,101140
101141,Watkiss Way at Erskine Lane,48.46609,-123.43808,0,101141
101142,Hastings St at Interurban Rd,48.47845,-123.41171,0,101142
101143,Watkiss Way at Hospital Way,48.46692,-123.43632,0,101143
101144,Hastings St at Wilkinson Rd,48.4783,-123.41156,0,101144
101145,Watkiss Way at Hospital Way,48.46768,-123.43601,0,101145
101146,Quadra St at Caen Rd,48.48449,-123.38056,0,101146
101147,Watkiss Way at Stoneridge Dr,48.4662,-123.43816,0,101147
101148,Holland Ave at Blue Ridge Rd,48.47485,-123.42202,0,101148
101149,Tyndall Ave at Feltham Rd,48.47677,-123.32296,0,101149
101150,Holland Ave at Blue Ridge Rd,48.47541,-123.42174,0,101150
101151,Cadboro Bay Rd at Maynard St,48.46185,-123.29489,0,101151
101152,Cadboro Bay Rd at Maynard St,48.46195,-123.29512,0,101152
101153,Gordon Head Rd at Fairburn Dr,48.47373,-123.3141,0,101153
101154,Finnerty Rd at Edgelow St,48.46906,-123.3053,0,101154
101155,Interurban Rd at Dunsterville Ave,48.47925,-123.41144,0,101155
101156,Watkiss Way at Talcott Rd,48.46483,-123.44168,0,101156
101157,Finnerty Rd at Edgelow St,48.46936,-123.30469,0,101157
101158,Interurban Rd at Dunsterville Ave,48.4797,-123.4116,0,101158
101159,Glanford Ave at Lodi Ave,48.48458,-123.38889,0,101159
101160,Shelbourne St at Arbordale Ave,48.48175,-123.33656,0,101160
101161,Vanalman Ave at Ridgebank Cres,48.48334,-123.39636,0,101161
101162,Vanalman Ave at Ridgebank Cres,48.48322,-123.3965,0,101162
101163,Watkiss Way at Talcott Rd,48.46462,-123.44391,0,101163
101164,Quadra St at Chatterton Way,48.48528,-123.38181,0,101164
101165,Glanford Ave at Enterprise Cres,48.48463,-123.38865,0,101165
101166,Quadra St at Chatterton Way,48.48576,-123.38213,0,101166
101167,Cadboro Bay Rd at Cherrilee Cres,48.46102,-123.29195,0,101167
101168,Shelbourne St at Arbordale Ave,48.48233,-123.33643,0,101168
101169,Cadboro Bay Rd at Cherrilee Cres,48.46158,-123.29275,0,101169
101170,Tyndall Ave at San Pedro Ave,48.4783,-123.32313,0,101170
101171,Hastings St at Santa Anita Ave,48.4792,-123.41539,0,101171
101173,Belmont Rd at Egerton Cres,48.43881,-123.46555,0,101173
101174,Gordon Head Rd at Ventura Way,48.47452,-123.31297,0,101174
101175,4000 Blk Holland Ave,48.47718,-123.4216,0,101175
101177,Langford Pky at Phipps Rd,48.44223,-123.50389,0,101177
101178,West Shore Pky at Bombardier Cres,48.44411,-123.53669,0,101178
101179,4000 Blk Holland Ave,48.47716,-123.42142,0,101179
101181,Cedar Hill Rd at Kenmore Rd,48.48356,-123.33933,0,101181
101182,Island Hwy at Kislingbury Lane,48.4602,-123.45033,0,101182
101183,Island Hwy at Knollwood Rd,48.45974,-123.44919,0,101183
101184,West Shore Pky at Bombardier Cres,48.4437,-123.53635,0,101184
101185,West Shore Pky at Commander Crt,48.44209,-123.53555,0,101185
101186,Cadboro Bay Rd at Dawe Rd,48.45982,-123.28891,0,101186
101187,Cedar Hill Rd at Kenmore Rd,48.48377,-123.33911,0,101187
101188,Emily Carr Dr at Maltwood Terr,48.48691,-123.38109,0,101188
101189,Hastings St at Auldfarm Lane,48.47942,-123.41784,0,101189
101190,Watkiss Way at Burnside Rd W,48.46448,-123.44531,0,101190
101191,Glanford Ave at Mann Ave,48.48615,-123.38805,0,101191
101192,Hastings St at Delmar Ave,48.47932,-123.41815,0,101192
101193,Arbutus Rd at Queen Alexandra Hospital,48.46958,-123.30126,0,101193
101195,Cadboro Bay Rd at Dawe Rd,48.45982,-123.28857,0,101195
101196,Shelbourne St at Kenmore Rd,48.48369,-123.33707,0,101196
101197,Emily Carr Dr at Chatterton Way,48.48702,-123.38126,0,101197
101198,Glanford Ave at Mann Ave,48.48629,-123.38776,0,101198
101199,Vanalman Ave at Parkridge St,48.48494,-123.39841,0,101199
101200,Vanalman Ave at Parkridge St,48.48524,-123.39826,0,101200
101201,Arbutus Rd at Haro Rd,48.46791,-123.29819,0,101201
101202,Arbutus Rd at Queen Alexandra Hospital,48.46968,-123.30108,0,101202
101203,Gordon Head Rd at Feltham Rd,48.47561,-123.312,0,101203
101204,Watkiss Way at Burnside Rd W,48.46522,-123.44667,0,101204
101205,Arbutus Rd at Haro Rd,48.46811,-123.29827,0,101205
101206,Arbutus Rd at Rowley Rd,48.46678,-123.29618,0,101206
101207,Kenmore Rd at Shelbourne St,48.48416,-123.33645,0,101207
101208,Arbutus Rd at Hobbs St,48.46539,-123.29375,0,101208
101209,Belmont Rd at Kuper Ave,48.44052,-123.46671,0,101209
101210,Shelbourne St at Kenmore Rd,48.48444,-123.33686,0,101210
101211,Arbutus Rd at Rowley Rd,48.46686,-123.29604,0,101211
101212,Kenmore Rd at Columbia Dr,48.48282,-123.33032,0,101212
101213,Kenmore Rd at Torquay Dr,48.48193,-123.327,0,101213
101214,Arbutus Rd at Queenswood Dr,48.46599,-123.29452,0,101214
101215,Holland Ave at Hastings St,48.47932,-123.421,0,101215
101216,Holland Ave at Hastings St,48.47911,-123.42124,0,101216
101217,4400 Blk Chatterton Way,48.48841,-123.38304,0,101217
101218,Kenmore Rd at Columbia Dr,48.48295,-123.33025,0,101218
101219,Kenmore Rd at Majestic Dr,48.48402,-123.33409,0,101219
101220,Tyndall Ave at San Pedro Ave,48.47902,-123.32295,0,101220
101221,Emily Carr Dr at Crownwood Lane,48.48835,-123.37647,0,101221
101222,Kenmore Rd at Torquay Dr,48.48227,-123.3278,0,101222
101224,Gordon Head Rd at Lifton Pl,48.47618,-123.31106,0,101224
101225,Emily Carr Dr at Crownwood Lane,48.48834,-123.37777,0,101225
101226,Arbutus Rd at Sherwood Rd,48.46362,-123.2905,0,101226
101227,Watkiss Way at Creed Rd,48.4635,-123.44979,0,101227
101228,Watkiss Way at Creed Rd,48.4637,-123.44969,0,101228
101229,Ocean Blvd at Lagoon Rd,48.41686,-123.47265,0,101229
101230,Telegraph Bay Rd at Seaview Rd,48.46009,-123.28604,0,101230
101231,Arbutus Rd at Sherwood Rd,48.46372,-123.29037,0,101231
101232,Colwood Exch Bay A,48.44495,-123.4662,0,101232
101233,Majestic Dr at Prairie St,48.4846,-123.33319,0,101233
101234,4400 Blk Chatterton Way,48.48821,-123.38319,0,101234
101235,Arbutus Rd at Lauder Rd,48.46226,-123.288,0,101235
101236,Tyndall Ave at Francisco Terrace,48.48158,-123.32241,0,101236
101238,Tyndall Ave at Kenmore Rd,48.48143,-123.32273,0,101238
101239,Telegraph Bay Rd at Arbutus Rd,48.46022,-123.28558,0,101239
101240,Arbutus Rd at Burchett Pl,48.4624,-123.28798,0,101240
101241,Colwood Exch (Island Hwy) Bay E,48.44588,-123.46652,0,101241
101242,Emily Carr Dr at Parkwood Terr,48.48963,-123.37296,0,101242
101243,Emily Carr Dr at Parkwood Terr,48.48957,-123.37277,0,101243
101244,Arbutus Rd at Lexington Ave,48.47374,-123.30392,0,101244
101245,Colwood Exch (Island Hwy) Bay F,48.44426,-123.46791,0,101245
101246,Gordon Head Rd at Greenlands Rd,48.47723,-123.31008,0,101246
101247,Arbutus Rd at Hollydene Pl,48.4738,-123.30376,0,101247
101248,Majestic Dr at Prairie St,48.48491,-123.33319,0,101248
101249,Lagoon Rd at Lanai Lane,48.41851,-123.47535,0,101249
101250,Shelbourne St at Elnido Rd,48.48635,-123.33763,0,101250
101251,Island Hwy at Wilfert Rd,48.45257,-123.46278,0,101251
101252,Watkiss Way at Marler Dr,48.46194,-123.4538,0,101252
101253,Watkiss Way at Marler Dr,48.46207,-123.45372,0,101253
101254,Island Hwy at Six Mile Rd,48.45866,-123.45812,0,101254
101255,Sooke Rd at Goldstream Ave,48.44154,-123.47004,0,101255
101256,Gordon Head Rd at Greenlands Rd,48.47725,-123.30982,0,101256
101257,W Saanich Rd at Tri-Eagle Plaza,48.48988,-123.3858,0,101257
101258,Vanalman Ave at Northridge Cres,48.48744,-123.39786,0,101258
101259,Vanalman Ave at Northridge Cres,48.4877,-123.39761,0,101259
101260,Island Hwy at Wilfert Rd,48.45127,-123.46407,0,101260
101261,Sooke Rd at Goldstream Ave,48.44163,-123.47028,0,101261
101262,Island Hwy at Six Mile Rd,48.45876,-123.45757,0,101262
101263,Interurban Rd at Charlton Rd,48.48405,-123.4144,0,101263
101264,Interurban Rd at Charlton Rd,48.48358,-123.41432,0,101264
101265,Tyndall Ave at San Juan Ave,48.48273,-123.32196,0,101265
101267,San Juan Ave at Tyndall Ave,48.48275,-123.32133,0,101267
101268,Shelbourne St at San Juan Ave,48.48691,-123.33738,0,101268
101269,Arbutus Rd at McColl Pl,48.45931,-123.28168,0,101269
101270,College Rd at University Dr,48.43539,-123.47154,0,101270
101271,Arbutus Rd at Ebony Terr,48.47682,-123.30626,0,101271
101272,San Juan Ave at Francisco Terrace,48.48163,-123.31723,0,101272
101273,Lagoon Rd at Goldfinch Rd,48.41909,-123.47661,0,101273
101274,Tyndall Ave at San Juan Ave,48.48307,-123.32154,0,101274
101275,Goldstream Ave at Island Hwy,48.44262,-123.47118,0,101275
101276,Milburn Dr at Hockering Rd,48.4182,-123.47909,0,101276
101277,San Juan Ave at Chartwell Dr,48.48162,-123.31674,0,101277
101278,Arbutus Rd at Ferndale Rd,48.47762,-123.30646,0,101278
101279,Goldstream Ave at Sooke Rd,48.44253,-123.4714,0,101279
101280,San Juan Ave at Hillcrest Ave,48.48039,-123.31266,0,101280
101281,Vanalman Ave at Mann Ave,48.48887,-123.3986,0,101281
101282,San Juan Ave at Hillcrest Ave,48.48082,-123.31372,0,101282
101283,Vanalman Ave at Mann Ave,48.48883,-123.39873,0,101283
101284,Watkiss Way at Flury Heights,48.462,-123.45675,0,101284
101285,Majestic Dr at Dougall Ave,48.48691,-123.33202,0,101285
101286,Arbutus Rd at Juan De Fuca Terr,48.45974,-123.28036,0,101286
101287,Arbutus Rd at Arbutus Ridge,48.45773,-123.27813,0,101287
101288,San Juan Ave at Gordon Head Rd,48.47948,-123.30917,0,101288
101289,Six Mile Rd at Island Hwy,48.45739,-123.46207,0,101289
101290,San Juan Ave at Gordon Head Rd,48.47938,-123.30843,0,101290
101291,Six Mile Rd at Damon Dr,48.45758,-123.46247,0,101291
101292,Shelbourne St at Robinwood Dr,48.48898,-123.33807,0,101292
101293,Interurban Rd at Alan Rd,48.48607,-123.41572,0,101293
101294,Gordon Head Rd at Arbutus Rd,48.47926,-123.30747,0,101294
101295,Mann Ave at Wilkinson Rd,48.48952,-123.4006,0,101295
101296,Milburn Dr at Hatley Dr,48.41943,-123.48068,0,101296
101297,Emily Carr Dr at Owlwood Pl,48.49241,-123.37227,0,101297
101298,Mann Ave at Wilkinson Rd,48.48971,-123.40083,0,101298
101299,Majestic Dr at Hawthorne St,48.4879,-123.33122,0,101299
101300,Emily Carr Dr at Thistlewood Dr,48.49267,-123.37109,0,101300
101301,Shelbourne St at Robinwood Dr,48.48935,-123.33778,0,101301
101302,Interurban Rd at Alan Rd,48.4869,-123.41548,0,101302
101303,Lagoon Rd at Heatherbell Rd,48.42079,-123.48023,0,101303
101304,Atkins Ave at Traverse Terr,48.44993,-123.47025,0,101304
101305,Tyndall Ave at Hillcrest Ave,48.48523,-123.32023,0,101305
101306,Chatterton Way at Dalewood Lane,48.49305,-123.38399,0,101306
101307,Atkins Rd at Myra Pl,48.45239,-123.46873,0,101307
101308,Tyndall Ave at Triest Cres,48.48542,-123.3203,0,101308
101309,Atkins Rd at Country Terr,48.45003,-123.47042,0,101309
101310,Sooke Rd at University Dr,48.44,-123.47669,0,101310
101311,Atkins Rd at Six Mile Rd,48.45818,-123.4645,0,101311
