route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
75-VIC,2089,10053208:5685571:5695805,Downtown,19205,5695805,1
75-VIC,2087,10053208:5685571:5695857,Downtown,19205,5695857,1
72-VIC,1781,10057949:5685573:5690843,Swartz Bay Ferry - via Saanichton,18512,5690843,0
15-VIC,1781,10031785:5685576:5690557,Esquimalt - Fort/Yates Exp,18702,5690557,1
15-VIC,1781,10031788:5685577:5691022,UVic - Foul Bay Exp,19054,5691022,0
52-VIC,2294,10042195:5685578:5690685,Bear Mountain - via Millstream,18774,5690685,1
22-VIC,2294,10041712:5685579:5691206,Hillside Ctr - via Hastings,19096,5691206,1
70-VIC,2771,10124977:5685580:5690338,Swartz Bay Ferry - via Hwy #17,19212,5690338,0
11-VIC,2087,10025223:5685583:5691171,UVic - via Uplands,19456,5691171,0
11-VIC,2089,10025223:5685583:5691482,UVic - via Uplands,19456,5691482,0
95-VIC,2089,10070408:5685584:5690411,Blink - to Downtown,18717,5690411,0
95-VIC,2087,10070408:5685584:5690495,Blink - to Downtown,18717,5690495,0
3-VIC,2294,10046037:5685585:5875133,James Bay,19445,5875133,0
81-VIC,2087,10094285:5685586:5690914,Brentwood,18519,5690914,1
81-VIC,2089,10094285:5685586:5691476,Brentwood,18519,5691476,1
58-VIC,2089,10094111:5685587:5690343,Langford Exch - via Westhills,18751,5690343,0
58-VIC,2087,10094111:5685587:5690773,Langford Exch - via Westhills,18751,5690773,0
95-VIC,2087,10070351:5685591:5690499,Blink - to Downtown,18717,5690499,0
95-VIC,2089,10070351:5685591:5691194,Blink - to Downtown,18717,5691194,0
95-VIC,2771,10124688:5685594:5690028,Blink - to Langford,18836,5690028,1
27-VIC,2087,10025716:5685595:5690658,Downtown,18663,5690658,1
27-VIC,2089,10025716:5685595:5690691,Downtown,18663,5690691,1
4-VIC,2771,10125493:5685597:5691332,Downtown,18477,5691332,1
95-VIC,2294,10032951:5685598:5691027,Blink - to Downtown,18717,5691027,0
5-VIC,1781,10054871:5685599:5691021,James Bay - Fisherman's Wharf,18724,5691021,1
28-VIC,2089,10025593:5685600:5690336,Majestic - via Shelbourne,18885,5690336,0
28-VIC,2087,10025593:5685600:5690614,Majestic - via Shelbourne,18885,5690614,0
27-VIC,2294,10041000:5685601:5690720,Downtown,18663,5690720,1
11-VIC,2294,10041283:5685603:5691294,UVic - via Uplands,19456,5691294,0
81-VIC,1781,10040182:5685604:5690721,Brentwood,18519,5690721,1
75-VIC,2087,10053886:5685605:5690301,Downtown,19598,5690301,1
75-VIC,2089,10053886:5685605:5691441,Downtown,19598,5691441,1
6-VIC,2089,10053214:5685608:5690209,Royal Oak Exch - via Royal Oak Ctr,18715,5690209,0
6-VIC,2087,10053214:5685608:5691108,Royal Oak Exch - via Royal Oak Ctr,18715,5691108,0
81-VIC,1781,10040248:5685609:5691009,Swartz Bay Ferry,19308,5691009,0
14-VIC,2771,10125025:5685613:5690680,Vic General - via Craigflower,19158,5690680,1
6-VIC,2089,10053365:5685614:5690209,B Royal Oak Exch - via Chatterton,18445,5690209,0
6-VIC,2087,10053365:5685614:5691108,B Royal Oak Exch - via Chatterton,18445,5691108,0
61-VIC,2294,10032914:5685615:5691127,Langford Exch,19003,5691127,0
30-VIC,2087,10053490:5685616:5690324,Downtown,18838,5690324,1
30-VIC,2089,10053490:5685616:5690850,Downtown,18838,5690850,1
30-VIC,2087,10053477:5685617:5695483,Downtown,18838,5695483,1
30-VIC,2089,10053477:5685617:5695497,Downtown,18838,5695497,1
32-VIC,2771,10126427:5685618:5690552,Royal Oak Exch,18626,5690552,1
11-VIC,1781,10032072:5685619:5690452,UVic - via Uplands,19456,5690452,0
15-VIC,2089,10054715:5685621:5690061,UVic - Foul Bay Exp,19054,5690061,0
15-VIC,2087,10054715:5685621:5690951,UVic - Foul Bay Exp,19054,5690951,0
21-VIC,2087,10051065:5685623:5690729,Downtown - to 7 UVic,19021,5690729,1
21-VIC,2089,10051065:5685623:5690897,Downtown - to 7 UVic,19021,5690897,1
26-VIC,2294,10041107:5685626:5690115,UVic - via McKenzie,18624,5690115,0
55-VIC,1781,10040462:5685628:5690184,Langford Exch - via Happy Valley,19167,5690184,0
60-VIC,2087,10094184:5685633:5690119,Langford Exch - via Lagoon,19362,5690119,0
60-VIC,2089,10094184:5685633:5691037,Langford Exch - via Lagoon,19362,5691037,0
7-VIC,1781,10040331:5685634:5690566,Downtown - to 21 Interurban,19211,5690566,0
11-VIC,2771,10125471:5685635:5690975,Tillicum Ctr - via Gorge,18834,5690975,1
3-VIC,1781,10045963:5685636:5695608,Royal Jubilee - Cook St Vlg/Quimper,19489,5695608,1
59-VIC,2294,10041789:5685641:5690921,Royal Bay Exch - via Triangle Mtn,18872,5690921,1
14-VIC,2089,10024680:5685643:5690035,Vic General - via Craigflower,19158,5690035,1
14-VIC,2087,10024680:5685643:5690754,Vic General - via Craigflower,19158,5690754,1
7-VIC,1781,10040400:5685648:5691196,UVic - via Fairfield,18816,5691196,1
28-VIC,2089,10025746:5685652:5690199,Majestic - via Shelbourne,18885,5690199,0
28-VIC,2087,10025746:5685652:5690506,Majestic - via Shelbourne,18885,5690506,0
4-VIC,2294,10041275:5685653:5690045,Downtown,18477,5690045,1
58-VIC,2087,10094097:5685655:5690402,Westhills Exch Only,18696,5690402,1
58-VIC,2089,10094097:5685655:5690806,Westhills Exch Only,18696,5690806,1
4-VIC,2771,10125562:5685657:5691049,UVic - via Hillside,18645,5691049,0
57-VIC,2771,10126646:5685658:5691435,Thetis Hgts - via McCallum,18579,5691435,0
6-VIC,2771,10125147:5685659:5691118,Royal Oak Exch - via Royal Oak Ctr,18715,5691118,0
60-VIC,2771,10126560:5685660:5690804,Royal Bay Exch - via Lagoon,18644,5690804,1
95-VIC,2087,10070420:5685661:5690297,Blink - to Langford,18836,5690297,1
95-VIC,2089,10070420:5685661:5691251,Blink - to Langford,18836,5691251,1
26-VIC,1781,10032433:5685662:5690629,Dockyard - via Tillicum,18575,5690629,1
8-VIC,2087,10025335:5685663:5690335,Oak Bay - via Finlayson,18710,5690335,0
8-VIC,2089,10025335:5685663:5690711,Oak Bay - via Finlayson,18710,5690711,0
28-VIC,2294,10041336:5685664:5690649,Majestic - via Shelbourne,18885,5690649,0
27-VIC,2771,10125625:5685665:5690320,Gordon Head - via Shelbourne,19171,5690320,0
57-VIC,2771,10126693:5685666:5691435,Langford Exch - via McCallum,19124,5691435,1
15-VIC,1781,10031908:5685670:5690463,Esquimalt - Fort/Yates Exp,18702,5690463,1
26-VIC,2087,10070062:5685673:5690638,UVic - via McKenzie,18624,5690638,0
26-VIC,2089,10070062:5685673:5690886,UVic - via McKenzie,18624,5690886,0
11-VIC,2771,10125257:5685675:5691167,Tillicum Ctr - via Gorge,18834,5691167,1
27-VIC,2089,10025573:5685676:5690345,Gordon Head - via Shelbourne,19171,5690345,0
27-VIC,2087,10025573:5685676:5690668,Gordon Head - via Shelbourne,19171,5690668,0
27-VIC,1781,10032468:5685677:5691286,Downtown,18663,5691286,1
3-VIC,2294,10046177:5685680:5874950,James Bay,19445,5874950,0
7-VIC,1781,10040541:5685682:5691047,UVic - via Fairfield,18816,5691047,1
8-VIC,2087,10025326:5685684:5691327,Oak Bay - via Finlayson,18710,5691327,0
8-VIC,2089,10025326:5685684:5691473,Oak Bay - via Finlayson,18710,5691473,0
21-VIC,2089,10050971:5685685:5690100,Interurban - VI Tech Park,18452,5690100,0
21-VIC,2087,10050971:5685685:5691433,Interurban - VI Tech Park,18452,5691433,0
22-VIC,1781,10040256:5685687:5691438,Hillside Ctr - via Hastings,19096,5691438,1
6-VIC,2771,10125672:5685688:5691475,Royal Oak Exch - via Royal Oak Ctr,18715,5691475,0
31-VIC,2087,10053492:5685691:5690314,Royal Oak Exch - via Glanford,18743,5690314,0
31-VIC,2089,10053492:5685691:5690942,Royal Oak Exch - via Glanford,18743,5690942,0
35-VIC,2087,10094412:5685694:5690056,Ridge,18492,5690056,0
35-VIC,2089,10094412:5685694:5691097,Ridge,18492,5691097,0
21-VIC,2087,10051012:5685695:5691070,Interurban - VI Tech Park,18452,5691070,0
21-VIC,2089,10051012:5685695:5691364,Interurban - VI Tech Park,18452,5691364,0
52-VIC,2089,10093920:5685696:5690370,Colwood Exch - via Royal Bay,18903,5690370,0
52-VIC,2087,10093920:5685696:5690865,Colwood Exch - via Royal Bay,18903,5690865,0
26-VIC,1781,10032451:5685699:5690557,Dockyard - via Tillicum,18575,5690557,1
52-VIC,2771,10126505:5685701:5690539,Bear Mountain - via Millstream,18774,5690539,1
7-VIC,1781,10040320:5685702:5690228,UVic - via Fairfield,18816,5690228,1
59-VIC,2294,10042052:5685704:5690133,Langford Exch - via Triangle Mtn,19545,5690133,0
7-VIC,2771,10126515:5685708:5690772,UVic - via Fairfield,18816,5690772,1
59-VIC,2294,10041782:5685712:5690921,Royal Bay Exch - via Triangle Mtn,18872,5690921,1
60-VIC,1781,10040663:5685713:5691409,Royal Bay Exch - via Lagoon,18644,5691409,1
39-VIC,2089,10051485:5685714:5690410,UVic - via Royal Oak,19369,5690410,0
39-VIC,2087,10051485:5685714:5690616,UVic - via Royal Oak,19369,5690616,0
12-VIC,2089,10051497:5685718:5690159,UVic - via Kenmore,18536,5690159,0
12-VIC,2087,10051497:5685718:5691353,UVic - via Kenmore,18536,5691353,0
95-VIC,1781,10031437:5685720:5690279,Blink - to Langford,18836,5690279,1
14-VIC,2089,10024548:5685721:5690085,Vic General - via Craigflower,19158,5690085,1
14-VIC,2087,10024548:5685721:5690671,Vic General - via Craigflower,19158,5690671,1
52-VIC,2771,10126186:5685722:5690837,Colwood Exch - via Royal Bay,18903,5690837,0
26-VIC,2089,10070048:5685723:5690086,Dockyard - via Tillicum,18575,5690086,1
26-VIC,2087,10070048:5685723:5691129,Dockyard - via Tillicum,18575,5691129,1
88-VIC,2771,10126216:5685724:5690594,Sidney,19277,5690594,0
14-VIC,2771,10125367:5685725:5690817,Vic General - via Craigflower,19158,5690817,1
70-VIC,2294,10058169:5685726:5690637,X Express - to Victoria,19209,5690637,1
95-VIC,2294,10032879:5685727:5690507,Blink - to Downtown,18717,5690507,0
31-VIC,2294,10058340:5685728:5691102,Downtown,18859,5691102,1
6-VIC,2087,10053433:5685730:5691056,B Royal Oak Exch - via Chatterton,18445,5691056,0
6-VIC,2089,10053433:5685730:5691277,B Royal Oak Exch - via Chatterton,18445,5691277,0
14-VIC,1781,10032005:5685731:5690665,UVic - via Richmond,19055,5690665,0
24-VIC,1781,10032355:5685732:5690082,Tillicum Ctr via Colville,18779,5690082,1
30-VIC,2294,10058297:5685733:5691145,Royal Oak Exch - via Carey,18634,5691145,0
7-VIC,2087,10051084:5685734:5691070,Downtown - to 21 Interurban,19211,5691070,0
7-VIC,2089,10051084:5685734:5691364,Downtown - to 21 Interurban,19211,5691364,0
11-VIC,2089,10025266:5685735:5690929,UVic - via Uplands,19456,5690929,0
11-VIC,2087,10025266:5685735:5691283,UVic - via Uplands,19456,5691283,0
10-VIC,2771,10126797:5685737:5695769,Royal Jubilee - via Vic West,18521,5695769,0
5-VIC,1781,10054921:5685740:5691046,Willows - Oak Bay Village,19272,5691046,0
21-VIC,2087,10051081:5685741:5691070,Interurban - VI Tech Park,18452,5691070,0
21-VIC,2089,10051081:5685741:5691364,Interurban - VI Tech Park,18452,5691364,0
57-VIC,2087,10094084:5685743:5690206,Thetis Hgts - via McCallum,18579,5690206,0
57-VIC,2089,10094084:5685743:5691024,Thetis Hgts - via McCallum,18579,5691024,0
88-VIC,1781,10040333:5685746:5690382,Airport,18544,5690382,1
8-VIC,2771,10125049:5685748:5690491,Tillicum Ctr - via Finalyson,19314,5690491,1
53-VIC,2771,10126642:5685749:5690253,Vic General - via Atkins,18780,5690253,0
21-VIC,2087,10051067:5685750:5691070,Downtown - to 7 UVic,19021,5691070,1
21-VIC,2089,10051067:5685750:5691364,Downtown - to 7 UVic,19021,5691364,1
52-VIC,2089,10093879:5685751:5690370,Bear Mountain - via Millstream - RRU,18581,5690370,1
52-VIC,2087,10093879:5685751:5690865,Bear Mountain - via Millstream - RRU,18581,5690865,1
2-VIC,1781,10054941:5685752:5691021,South Oak Bay - Oak Bay Village,19218,5691021,0
24-VIC,2294,10041079:5685757:5690449,Cedar Hill,19044,5690449,0
26-VIC,1781,10032462:5685758:5691046,UVic - via McKenzie,18624,5691046,0
7-VIC,2771,10126625:5685761:5691471,Downtown - to 21 Interurban,19211,5691471,0
95-VIC,2771,10124808:5685762:5690138,Blink - to Downtown,18717,5690138,0
4-VIC,1781,10031901:5685763:5691012,Downtown,18477,5691012,1
88-VIC,2294,10041734:5685764:5691397,Airport,18544,5691397,1
14-VIC,2771,10125465:5685766:5690987,Vic General - via Craigflower,19158,5690987,1
15-VIC,1781,10031904:5685769:5691370,Esquimalt - Fort/Yates Exp,18702,5691370,1
4-VIC,2771,10125394:5685770:5691475,Downtown,18477,5691475,1
54-VIC,2089,10094030:5685774:5690371,Langford Exch - via Royal Bay,19259,5690371,0
54-VIC,2087,10094030:5685774:5690900,Langford Exch - via Royal Bay,19259,5690900,0
26-VIC,2771,10125122:5685775:5691410,Dockyard - via Tillicum,18575,5691410,1
11-VIC,1781,10032075:5685777:5691350,UVic - via Uplands,19456,5691350,0
6-VIC,2089,10053188:5685780:5690910,Downtown,18962,5690910,1
6-VIC,2087,10053188:5685780:5690930,Downtown,18962,5690930,1
88-VIC,2087,10094367:5685782:5690603,Sidney,18543,5690603,0
88-VIC,2089,10094367:5685782:5690807,Sidney,18543,5690807,0
61-VIC,1781,10031589:5685783:5690811,Langford Exch,19003,5690811,0
14-VIC,2089,10024565:5685784:5690842,Vic General - via Craigflower,19158,5690842,1
14-VIC,2087,10024565:5685784:5691125,Vic General - via Craigflower,19158,5691125,1
14-VIC,2089,10024638:5685785:5691091,Vic General - via Craigflower,19158,5691091,1
14-VIC,2087,10024638:5685785:5691491,Vic General - via Craigflower,19158,5691491,1
27-VIC,2087,10025566:5685786:5690435,Downtown,18663,5690435,1
27-VIC,2089,10025566:5685786:5691453,Downtown,18663,5691453,1
6-VIC,2089,10053638:5685787:5690027,Downtown,18962,5690027,1
6-VIC,2087,10053638:5685787:5690483,Downtown,18962,5690483,1
4-VIC,2087,10069985:5685790:5690498,Downtown,18477,5690498,1
4-VIC,2089,10069985:5685790:5690572,Downtown,18477,5690572,1
4-VIC,2771,10125567:5685791:5691444,Downtown,18477,5691444,1
52-VIC,2294,10041775:5685792:5690132,Bear Mountain - via Millstream,18774,5690132,1
22-VIC,2087,10025397:5685794:5690513,Hillside Ctr - via Hastings,18541,5690513,1
22-VIC,2089,10025397:5685794:5691228,Hillside Ctr - via Hastings,18541,5691228,1
7-VIC,2771,10126465:5685796:5690772,Downtown - to 21 Interurban,19211,5690772,0
11-VIC,2089,10025209:5685799:5690578,Tillicum Ctr - via Gorge,18834,5690578,1
11-VIC,2087,10025209:5685799:5690635,Tillicum Ctr - via Gorge,18834,5690635,1
21-VIC,2771,10126624:5685800:5690975,Interurban - Camosun Only,19203,5690975,0
14-VIC,2087,10024547:5685803:5690421,UVic - via Richmond,19055,5690421,0
14-VIC,2089,10024547:5685803:5691148,UVic - via Richmond,19055,5691148,0
6-VIC,2087,10053571:5685804:5691056,Downtown,18962,5691056,1
6-VIC,2089,10053571:5685804:5691277,Downtown,18962,5691277,1
15-VIC,1781,10031887:5685805:5690272,Esquimalt - Fort/Yates Exp,18702,5690272,1
52-VIC,2089,10093875:5685806:5690639,Bear Mountain - via Millstream - RRU,18581,5690639,1
52-VIC,2087,10093875:5685806:5691253,Bear Mountain - via Millstream - RRU,18581,5691253,1
2-VIC,2089,10054260:5685814:5690545,Downtown Only,18991,5690545,0
14-VIC,1781,10031987:5685816:5690452,UVic - via Richmond,19055,5690452,0
85-VIC,1781,10040204:5685817:5690040,North Saanich,19285,5690040,0
24-VIC,1781,10032342:5685819:5690516,Tillicum Ctr via Parklands/Colville,19052,5690516,1
27-VIC,2089,10025681:5685820:5690607,Downtown,18663,5690607,1
27-VIC,2087,10025681:5685820:5690863,Downtown,18663,5690863,1
27-VIC,2766,10025666:5685822:5690189,Downtown,18663,5690189,1
27-VIC,2089,10025666:5685822:5691040,Downtown,18663,5691040,1
27-VIC,2765,10025666:5685822:5691131,Downtown,18663,5691131,1
72-VIC,2087,10070729:5685823:5690391,Downtown - via Saanichton,18716,5690391,1
72-VIC,2089,10070729:5685823:5690430,Downtown - via Saanichton,18716,5690430,1
21-VIC,2087,10051020:5685825:5691070,Downtown - to 7 UVic,18481,5691070,1
21-VIC,2089,10051020:5685825:5691364,Downtown - to 7 UVic,18481,5691364,1
22-VIC,2771,10126545:5685828:5690652,Vic General - via Hastings,19322,5690652,0
10-VIC,2087,10094586:5685829:5695423,Royal Jubilee - via Vic West,18521,5695423,0
10-VIC,2089,10094586:5685829:5695713,Royal Jubilee - via Vic West,18521,5695713,0
72-VIC,2087,10070625:5685830:5690874,Downtown - via Saanichton,18716,5690874,1
72-VIC,2089,10070625:5685830:5691348,Downtown - via Saanichton,18716,5691348,1
31-VIC,2087,10053486:5685834:5690324,Downtown,18859,5690324,1
31-VIC,2089,10053486:5685834:5690850,Downtown,18859,5690850,1
52-VIC,2089,10093871:5685846:5690370,Bear Mountain - via Millstream,18774,5690370,1
52-VIC,2087,10093871:5685846:5690865,Bear Mountain - via Millstream,18774,5690865,1
11-VIC,2087,10025230:5685850:5691171,Tillicum Ctr - via Gorge,18834,5691171,1
11-VIC,2089,10025230:5685850:5691482,Tillicum Ctr - via Gorge,18834,5691482,1
88-VIC,2294,10041913:5685857:5691397,Sidney,19277,5691397,0
14-VIC,2294,10041258:5685858:5691054,UVic - via Richmond,19055,5691054,0
35-VIC,2087,10094424:5685859:5690681,Ridge,18492,5690681,0
35-VIC,2089,10094424:5685859:5690791,Ridge,18492,5690791,0
4-VIC,2089,10069880:5685861:5690862,Downtown,18477,5690862,1
4-VIC,2087,10069880:5685861:5690888,Downtown,18477,5690888,1
3-VIC,1781,10045948:5685863:5874891,James Bay - via Quimper Loop,19494,5874891,0
49-VIC,2771,10126379:5685864:5875260,Skirt Mountain - via Florence Lake,18568,5875260,0
14-VIC,2294,10040903:5685867:5690265,Vic General - via Craigflower,19158,5690265,1
52-VIC,2294,10042062:5685869:5690808,Colwood Exch - via Royal Bay,18903,5690808,0
1-VIC,2087,10094572:5685872:5874962,Downtown,19248,5874962,1
1-VIC,2089,10094572:5685872:5875434,Downtown,19248,5875434,1
57-VIC,1781,10040693:5685873:5690984,Langford Exch - via McCallum,19124,5690984,1
21-VIC,2771,10126416:5685874:5691458,Interurban - Camosun Only,19203,5691458,0
61-VIC,2771,10124802:5685879:5690531,Sooke,19637,5690531,1
95-VIC,1781,10031476:5685880:5690111,Blink - to Downtown,18717,5690111,0
4-VIC,2089,10069926:5685881:5690259,Downtown,18477,5690259,1
4-VIC,2087,10069926:5685881:5690511,Downtown,18477,5690511,1
95-VIC,2089,10070459:5685882:5691198,Blink - to Downtown,18717,5691198,0
95-VIC,2087,10070459:5685882:5691260,Blink - to Downtown,18717,5691260,0
14-VIC,2294,10041384:5685885:5690643,UVic - via Richmond,19055,5690643,0
6-VIC,1781,10032521:5685893:5690076,Downtown,18962,5690076,1
6-VIC,2294,10041499:5685896:5691276,Downtown,18962,5691276,1
95-VIC,1781,10031449:5685902:5690554,Blink - to Downtown,18717,5690554,0
95-VIC,2771,10124755:5685905:5690162,Blink - to Langford,18836,5690162,1
7-VIC,2089,10050979:5685906:5690079,UVic - via Fairfield,18816,5690079,1
7-VIC,2087,10050979:5685906:5690758,UVic - via Fairfield,18816,5690758,1
61-VIC,1781,10031568:5685908:5690941,Sooke,19637,5690941,1
95-VIC,2294,10032828:5685909:5691086,Blink - to Langford,18836,5691086,1
61-VIC,2087,10070373:5685910:5690741,Langford Exch,19003,5690741,0
61-VIC,2089,10070373:5685910:5691498,Langford Exch,19003,5691498,0
57-VIC,2089,10094108:5685911:5690343,Langford Exch - via McCallum,19124,5690343,1
57-VIC,2087,10094108:5685911:5690773,Langford Exch - via McCallum,19124,5690773,1
95-VIC,2087,10070470:5685914:5690108,Blink - to Langford,18836,5690108,1
95-VIC,2089,10070470:5685914:5691161,Blink - to Langford,18836,5691161,1
6-VIC,1781,10032610:5685916:5690300,A Downtown - via Emily Carr,19049,5690300,1
22-VIC,2771,10126230:5685917:5690695,Hillside Ctr - via Hastings,19096,5690695,1
57-VIC,2087,10094132:5685919:5690119,Langford Exch - via McCallum,19124,5690119,1
57-VIC,2089,10094132:5685919:5691037,Langford Exch - via McCallum,19124,5691037,1
60-VIC,1781,10040549:5685920:5690787,Royal Bay Exch - via Lagoon,18644,5690787,1
10-VIC,1781,10045981:5685921:5874943,James Bay - via Vic West,18701,5874943,1
28-VIC,2087,10025584:5685922:5690980,Majestic - via Shelbourne,18885,5690980,0
28-VIC,2089,10025584:5685922:5691140,Majestic - via Shelbourne,18885,5691140,0
11-VIC,1781,10032049:5685928:5690665,Tillicum Ctr - via Gorge,18834,5690665,1
28-VIC,2089,10025712:5685935:5695614,Downtown,18712,5695614,1
28-VIC,2087,10025712:5685935:5695905,Downtown,18712,5695905,1
72-VIC,2089,10070648:5685939:5690055,Downtown - via Saanichton,18716,5690055,1
72-VIC,2682,10070648:5685939:5690278,Downtown - via Saanichton,18716,5690278,1
72-VIC,2764,10070648:5685939:5690839,Downtown - via Saanichton,18716,5690839,1
14-VIC,1781,10031851:5685940:5691192,UVic - via Richmond,19055,5691192,0
15-VIC,1781,10031931:5685942:5691226,UVic - Foul Bay Exp,19054,5691226,0
31-VIC,2294,10058299:5685943:5690739,Downtown,18859,5690739,1
58-VIC,1781,10040460:5685944:5690184,Langford Exch - via Westhills,18751,5690184,0
4-VIC,2771,10125245:5685949:5690947,UVic - via Hillside,18645,5690947,0
72-VIC,2087,10070659:5685950:5690150,Downtown - via Saanichton,18716,5690150,1
72-VIC,2089,10070659:5685950:5690803,Downtown - via Saanichton,18716,5690803,1
52-VIC,2771,10126712:5685954:5690309,Bear Mountain - via Millstream,18774,5690309,1
61-VIC,2771,10124761:5685956:5690531,Langford Exch,19003,5690531,0
52-VIC,2089,10093929:5685957:5690370,Colwood Exch - via Royal Bay,18903,5690370,0
52-VIC,2087,10093929:5685957:5690865,Colwood Exch - via Royal Bay,18903,5690865,0
11-VIC,2771,10125099:5685958:5691167,UVic - via Uplands,19456,5691167,0
30-VIC,2294,10058217:5685959:5690414,Royal Oak Exch - via Carey,18634,5690414,0
14-VIC,1781,10031840:5685960:5690214,Vic General - via Craigflower,19158,5690214,1
28-VIC,2089,10025753:5685962:5690100,Downtown,18712,5690100,1
28-VIC,2087,10025753:5685962:5691433,Downtown,18712,5691433,1
57-VIC,2294,10042034:5685963:5690133,Langford Exch - via McCallum,19124,5690133,1
11-VIC,2089,10025213:5685964:5690578,UVic - via Uplands,19456,5690578,0
11-VIC,2087,10025213:5685964:5690635,UVic - via Uplands,19456,5690635,0
6-VIC,2294,10041485:5685965:5691256,A Royal Oak Exch - via Emily Carr,18754,5691256,0
25-VIC,2087,10025487:5685969:5690211,Maplewood,18933,5690211,0
25-VIC,2089,10025487:5685969:5690380,Maplewood,18933,5690380,0
4-VIC,2087,10069930:5685972:5690444,UVic - via Hillside,18645,5690444,0
4-VIC,2089,10069930:5685972:5691306,UVic - via Hillside,18645,5691306,0
81-VIC,2771,10126274:5685973:5690524,Swartz Bay Ferry,19308,5690524,0
6-VIC,2087,10053357:5685974:5690520,B Downtown - via Chatterton,18600,5690520,1
6-VIC,2089,10053357:5685974:5690538,B Downtown - via Chatterton,18600,5690538,1
4-VIC,1781,10031666:5685975:5690631,Downtown,18477,5690631,1
57-VIC,2294,10042132:5685977:5690706,Langford Exch - via McCallum,19124,5690706,1
15-VIC,2771,10125070:5685980:5691410,Esquimalt - Fort/Yates Exp,18702,5691410,1
14-VIC,2087,10024669:5685981:5690081,UVic - via Richmond,19055,5690081,0
14-VIC,2089,10024669:5685981:5691116,UVic - via Richmond,19055,5691116,0
21-VIC,2089,10050997:5685983:5690100,Interurban - VI Tech Park,18452,5690100,0
21-VIC,2087,10050997:5685983:5691433,Interurban - VI Tech Park,18452,5691433,0
14-VIC,2294,10041245:5685986:5691041,UVic - via Richmond,19055,5691041,0
95-VIC,2087,10070267:5685987:5691090,Blink - to Langford,18836,5691090,1
95-VIC,2089,10070267:5685987:5691376,Blink - to Langford,18836,5691376,1
95-VIC,2294,10032908:5685988:5690507,Blink - to Langford,18836,5690507,1
75-VIC,2294,10058229:5685990:5690096,Downtown,18820,5690096,1
7-VIC,2771,10126266:5685992:5690299,Downtown - to 21 Interurban,19211,5690299,0
27-VIC,1781,10032167:5685993:5691176,Gordon Head - via Shelbourne,19171,5691176,0
22-VIC,2771,10126442:5685994:5691344,Hillside Ctr - via Hastings,19096,5691344,1
47-VIC,2087,10053705:5685995:5690814,Goldstream Mdws - via Thetis Hgts,19175,5690814,1
47-VIC,2089,10053705:5685995:5691032,Goldstream Mdws - via Thetis Hgts,19175,5691032,1
95-VIC,1781,10031561:5685998:5690319,Blink - to Downtown,18717,5690319,0
39-VIC,2771,10126490:5686002:5690916,UVic - via Royal Oak,19305,5690916,0
6-VIC,2294,10041465:5686003:5691102,Downtown,18962,5691102,1
82-VIC,2087,10094318:5686006:5690088,To Brentwood - via Stautw,18772,5690088,1
82-VIC,2089,10094318:5686006:5690530,To Brentwood - via Stautw,18772,5690530,1
88-VIC,2089,10094308:5686008:5690993,Sidney,19277,5690993,0
88-VIC,2087,10094308:5686008:5691138,Sidney,19277,5691138,0
21-VIC,2087,10051148:5686012:5690550,Downtown - to 7 UVic,18481,5690550,1
21-VIC,2089,10051148:5686012:5690825,Downtown - to 7 UVic,18481,5690825,1
72-VIC,2087,10070726:5686013:5690892,Saanichton Exch,18577,5690892,1
72-VIC,2089,10070726:5686013:5691205,Saanichton Exch,18577,5691205,1
10-VIC,2294,10046173:5686017:5874950,James Bay - via Vic West,18701,5874950,1
30-VIC,1781,10057712:5686018:5690312,Royal Oak Exch - via Carey,18634,5690312,0
9-VIC,2089,10070022:5686021:5695749,Royal Oak Exch - Hillside/Gorge,18911,5695749,1
9-VIC,2087,10070022:5686021:5695768,Royal Oak Exch - Hillside/Gorge,18911,5695768,1
24-VIC,2089,10025507:5686022:5690169,Tillicum Ctr via Colville,18779,5690169,1
24-VIC,2087,10025507:5686022:5691221,Tillicum Ctr via Colville,18779,5691221,1
5-VIC,1781,10054876:5686024:5691464,James Bay - Fisherman's Wharf,18724,5691464,1
15-VIC,1781,10031857:5686025:5691192,UVic - Foul Bay Exp,19054,5691192,0
21-VIC,2294,10041773:5686026:5690844,Interurban - Camosun Only,19203,5690844,0
14-VIC,1781,10031813:5686027:5690031,UVic - via Richmond,19055,5690031,0
15-VIC,2089,10054615:5686028:5690929,Esquimalt - Fort/Yates Exp,18702,5690929,1
75-VIC,1781,10057715:5686031:5691331,Saanichton Exch,18912,5691331,0
39-VIC,1781,10040185:5686036:5690794,Royal Oak Exch,18868,5690794,1
31-VIC,2294,10058346:5686037:5691256,Royal Oak Exch - via Glanford,18743,5691256,0
7-VIC,2294,10042108:5686038:5691387,UVic - via Fairfield,18816,5691387,1
39-VIC,2087,10051487:5686039:5691144,UVic - via Royal Oak,19369,5691144,0
39-VIC,2089,10051487:5686039:5691347,UVic - via Royal Oak,19369,5691347,0
15-VIC,2089,10054604:5686041:5690439,Esquimalt - Fort/Yates Exp,18702,5690439,1
15-VIC,2087,10054604:5686041:5690743,Esquimalt - Fort/Yates Exp,18702,5690743,1
39-VIC,1781,10040615:5686044:5691366,UVic - via Royal Oak,19305,5691366,0
